194	50
243	50
131	50
134	50
195	50
244	50
245	50
246	50
247	50
248	50
52	50
249	50
250	50
251	50
252	50
94	50
178	50
253	50
254	50
255	50
169	50
3	50
96	50
256	50
257	50
258	50
259	50
260	50
261	50
262	50
263	50
264	50
265	50
266	50
267	50
196	50
268	50
269	50
270	50
271	50
272	50
273	50
274	50
275	50
276	50
190	50
200	50
106	50
277	50
278	50
148	50
279	50
55	50
56	50
280	50
172	51
18	51
19	51
28	51
71	51
158	51
75	51
43	51
55	51
56	51
40	52
190	52
7	53
164	53
120	53
171	53
23	53
65	53
165	53
175	53
10	53
68	53
166	53
19	53
13	53
30	53
31	53
281	53
33	53
37	53
38	53
39	53
42	53
43	53
14	53
110	53
46	53
125	53
168	53
191	53
230	53
199	53
231	53
282	53
283	53
79	53
50	53
88	53
192	53
193	53
194	53
131	53
246	53
280	53
120	54
1	54
123	54
157	54
10	54
28	54
145	54
181	54
30	54
31	54
71	54
72	54
75	54
284	54
154	54
285	54
91	54
286	54
287	54
288	54
289	54
290	54
291	54
292	54
293	54
294	54
295	54
296	54
275	54
56	54
14	55
8	56
30	56
31	56
37	56
38	56
52	56
280	56
230	57
150	58
14	58
112	58
7	59
117	59
118	59
119	59
59	59
162	59
163	59
164	59
109	59
60	59
21	59
197	59
22	59
120	59
140	59
171	59
23	59
15	59
297	59
204	59
298	59
299	59
300	59
141	59
301	59
1	59
65	59
24	59
172	59
302	59
208	59
180	59
303	59
304	59
114	59
305	59
17	59
306	59
25	59
165	59
123	59
157	59
8	59
175	59
143	59
10	59
18	59
68	59
213	59
69	59
70	59
11	59
26	59
27	59
19	59
12	59
124	59
13	59
28	59
216	59
29	59
145	59
181	59
30	59
31	59
217	59
71	59
72	59
307	59
32	59
33	59
176	59
36	59
2	59
167	59
4	59
138	59
219	59
158	59
75	59
37	59
38	59
39	59
221	59
40	59
42	59
308	59
20	59
43	59
222	59
14	59
44	59
309	59
182	59
110	59
310	59
311	59
223	59
76	59
224	59
46	59
125	59
47	59
225	59
168	59
227	59
48	59
312	59
149	59
77	59
173	59
5	59
6	59
154	59
128	59
230	59
199	59
79	59
80	59
81	59
155	59
50	59
234	59
235	59
82	59
236	59
237	59
313	59
83	59
201	59
314	59
130	59
84	59
87	59
159	59
88	59
146	59
315	59
89	59
240	59
241	59
316	59
317	59
193	59
194	59
131	59
132	59
91	59
318	59
183	59
244	59
92	59
246	59
247	59
185	59
54	59
250	59
251	59
252	59
116	59
111	59
151	59
178	59
319	59
320	59
136	59
321	59
254	59
169	59
161	59
3	59
322	59
323	59
324	59
325	59
112	59
326	59
327	59
328	59
329	59
330	59
263	59
264	59
266	59
196	59
331	59
332	59
269	59
333	59
334	59
335	59
295	59
187	59
147	59
336	59
271	59
337	59
338	59
273	59
339	59
340	59
104	59
341	59
106	59
107	59
153	59
342	59
55	59
202	59
56	59
280	59
343	59
113	59
58	59
19	60
14	60
7	61
117	61
119	61
163	61
109	61
60	61
22	61
171	61
15	61
141	61
344	61
207	61
1	61
65	61
24	61
114	61
17	61
306	61
25	61
210	61
165	61
9	61
10	61
18	61
68	61
69	61
166	61
11	61
26	61
214	61
19	61
12	61
124	61
13	61
28	61
216	61
30	61
31	61
345	61
176	61
34	61
2	61
138	61
219	61
38	61
39	61
42	61
14	61
44	61
182	61
110	61
223	61
46	61
125	61
47	61
77	61
78	61
6	61
154	61
79	61
155	61
156	61
177	61
346	61
87	61
88	61
51	61
146	61
315	61
243	61
91	61
347	61
135	61
52	61
53	61
54	61
252	61
348	61
151	61
178	61
169	61
3	61
265	61
266	61
267	61
196	61
331	61
349	61
272	61
200	61
106	61
56	61
148	61
280	61
343	61
77	62
7	63
117	63
118	63
119	63
59	63
162	63
163	63
164	63
109	63
60	63
120	63
23	63
204	63
350	63
141	63
351	63
24	63
172	63
352	63
208	63
180	63
305	63
306	63
25	63
165	63
123	63
8	63
175	63
9	63
143	63
10	63
18	63
68	63
11	63
26	63
214	63
19	63
13	63
281	63
36	63
2	63
138	63
219	63
158	63
37	63
38	63
39	63
40	63
41	63
42	63
150	63
14	63
44	63
45	63
223	63
76	63
225	63
126	63
149	63
49	63
77	63
154	63
230	63
199	63
81	63
155	63
234	63
235	63
130	63
238	63
88	63
51	63
146	63
160	63
240	63
241	63
242	63
91	63
286	63
287	63
288	63
289	63
290	63
291	63
292	63
293	63
183	63
247	63
52	63
252	63
94	63
95	63
326	63
152	63
353	63
354	63
272	63
273	63
105	63
200	63
106	63
355	63
148	63
55	63
56	63
113	63
58	63
118	64
109	64
65	64
9	64
10	64
356	64
138	64
14	64
6	64
88	64
119	65
164	65
109	65
60	65
22	65
120	65
171	65
23	65
15	65
141	65
1	65
65	65
24	65
180	65
114	65
16	65
17	65
122	65
165	65
157	65
175	65
9	65
10	65
18	65
69	65
19	65
12	65
13	65
216	65
29	65
181	65
30	65
281	65
357	65
71	65
72	65
176	65
36	65
167	65
75	65
39	65
40	65
42	65
43	65
222	65
14	65
44	65
358	65
110	65
223	65
125	65
47	65
227	65
77	65
78	65
173	65
154	65
79	65
155	65
50	65
88	65
51	65
146	65
160	65
131	65
92	65
246	65
178	65
319	65
169	65
3	65
322	65
359	65
97	65
295	65
276	65
278	65
360	65
148	65
55	65
15	66
16	66
11	66
138	66
308	66
91	66
138	67
219	67
14	67
110	67
77	67
164	68
24	68
19	68
2	68
14	68
3	68
15	69
65	69
16	69
11	69
29	69
36	69
138	69
308	69
14	69
110	69
168	69
126	69
227	69
78	69
148	69
14	70
88	70
46	71
125	71
117	72
306	73
193	74
194	74
19	75
149	75
228	75
89	75
141	76
18	76
166	76
2	76
136	76
141	77
223	78
223	79
120	80
76	80
168	80
18	81
141	82
24	82
8	82
361	82
38	82
39	82
14	82
110	82
48	82
149	82
316	82
194	82
362	82
7	83
14	83
46	83
93	84
15	85
8	86
10	86
219	86
88	86
6	87
119	88
141	88
216	88
182	88
19	89
24	90
9	90
10	90
19	90
14	90
363	90
22	91
24	91
10	91
28	91
7	92
117	92
118	92
119	92
59	92
162	92
163	92
164	92
60	92
22	92
120	92
140	92
23	92
15	92
1	92
65	92
24	92
172	92
142	92
208	92
121	92
17	92
122	92
157	92
8	92
175	92
9	92
10	92
18	92
27	92
19	92
12	92
13	92
28	92
71	92
32	92
33	92
158	92
75	92
38	92
39	92
42	92
43	92
14	92
223	92
224	92
46	92
47	92
126	92
227	92
173	92
5	92
6	92
230	92
79	92
81	92
50	92
364	92
314	92
88	92
240	92
241	92
135	92
53	92
178	92
254	92
161	92
325	92
256	92
365	92
366	92
270	92
338	92
367	92
273	92
368	92
148	92
55	92
7	93
117	93
118	93
59	93
21	93
203	93
22	93
140	93
23	93
15	93
369	93
204	93
141	93
63	93
65	93
24	93
172	93
370	93
371	93
372	93
180	93
304	93
114	93
16	93
17	93
25	93
210	93
122	93
123	93
157	93
8	93
175	93
9	93
143	93
10	93
18	93
68	93
198	93
69	93
70	93
166	93
11	93
27	93
19	93
13	93
28	93
216	93
29	93
30	93
31	93
357	93
345	93
71	93
72	93
307	93
218	93
176	93
35	93
36	93
2	93
138	93
219	93
158	93
75	93
37	93
38	93
39	93
40	93
150	93
308	93
43	93
14	93
44	93
358	93
309	93
45	93
373	93
223	93
76	93
224	93
46	93
125	93
225	93
168	93
48	93
149	93
49	93
77	93
78	93
127	93
374	93
5	93
128	93
79	93
50	93
234	93
83	93
177	93
314	93
130	93
346	93
84	93
238	93
85	93
239	93
86	93
87	93
88	93
51	93
146	93
89	93
242	93
193	93
194	93
131	93
91	93
174	93
246	93
52	93
252	93
95	93
116	93
178	93
136	93
321	93
169	93
3	93
265	93
295	93
375	93
349	93
270	93
271	93
272	93
275	93
376	93
189	93
200	93
106	93
355	93
148	93
55	93
202	93
56	93
57	93
280	93
113	93
19	94
15	95
204	95
24	95
114	95
306	95
216	95
2	95
4	95
14	95
46	95
125	95
239	95
88	95
316	95
3	95
377	95
55	95
18	96
59	97
162	97
22	97
140	97
24	97
13	97
32	97
2	97
73	97
138	97
38	97
39	97
168	97
5	97
89	97
335	97
14	98
126	98
78	98
80	98
19	99
138	100
234	100
235	100
82	100
236	100
177	100
54	100
323	100
121	101
182	101
378	101
19	102
14	102
128	102
65	103
14	103
19	104
24	105
18	105
19	105
14	105
154	105
128	105
234	105
131	105
112	105
201	106
21	107
140	107
24	107
9	107
143	107
18	107
12	107
32	107
167	107
222	107
14	107
47	107
227	107
234	107
116	107
178	107
113	107
33	108
37	108
38	108
39	108
14	108
5	108
6	108
154	108
379	108
252	108
38	109
7	110
117	110
118	110
119	110
59	110
162	110
163	110
164	110
15	111
16	111
150	111
63	112
19	112
204	113
33	113
78	114
380	115
36	116
14	116
125	116
49	116
130	116
18	117
19	118
7	119
117	119
118	119
119	119
59	119
162	119
163	119
164	119
109	119
21	119
203	119
15	119
141	119
65	119
305	119
8	119
175	119
68	119
69	119
27	119
144	119
19	119
30	119
31	119
345	119
72	119
176	119
34	119
35	119
219	119
37	119
38	119
39	119
41	119
42	119
308	119
14	119
44	119
77	119
78	119
154	119
81	119
91	119
52	119
272	119
381	119
148	119
280	119
113	119
7	120
117	120
118	120
119	120
59	120
162	120
163	120
164	120
109	120
171	120
23	120
15	120
1	120
65	120
24	120
25	120
210	120
8	120
175	120
9	120
10	120
11	120
28	120
176	120
35	120
73	120
138	120
37	120
38	120
39	120
221	120
40	120
43	120
224	120
47	120
168	120
126	120
154	120
146	120
240	120
241	120
131	120
135	120
52	120
54	120
151	120
359	120
152	120
265	120
266	120
267	120
196	120
331	120
382	120
383	120
268	120
349	120
200	120
384	120
385	120
113	120
58	120
60	121
308	121
48	121
5	121
46	122
118	123
120	123
121	123
175	123
143	123
10	123
18	123
68	123
176	123
34	123
40	123
14	123
44	123
358	123
182	123
125	123
47	123
6	123
79	123
238	123
240	123
131	123
386	123
137	123
106	123
55	123
119	124
25	124
28	124
40	124
242	124
195	124
151	124
387	124
252	125
7	126
117	126
118	126
109	126
60	126
63	126
24	126
388	126
180	126
114	126
305	126
389	126
16	126
210	126
8	126
9	126
10	126
18	126
69	126
11	126
19	126
12	126
31	126
33	126
176	126
2	126
73	126
138	126
158	126
37	126
39	126
40	126
42	126
43	126
14	126
44	126
110	126
224	126
47	126
48	126
149	126
77	126
127	126
173	126
154	126
191	126
283	126
80	126
50	126
86	126
88	126
51	126
146	126
131	126
247	126
252	126
94	126
95	126
294	126
178	126
3	126
330	126
262	126
390	126
349	126
391	126
392	126
384	126
393	126
394	126
55	126
343	126
113	126
58	126
42	127
14	127
281	128
145	129
298	130
124	130
30	130
31	130
310	130
373	130
191	130
204	131
13	131
88	131
23	132
204	132
14	132
88	132
395	132
19	133
194	134
267	134
33	135
14	135
5	135
6	135
154	135
14	136
306	137
19	138
260	139
170	139
396	139
354	139
279	139
69	140
168	140
316	140
52	140
19	141
7	142
163	142
140	142
15	142
141	142
24	142
17	142
175	142
18	142
69	142
27	142
72	142
2	142
37	142
38	142
39	142
308	142
46	142
125	142
50	142
84	142
131	142
252	142
362	142
169	142
106	142
343	142
18	143
225	144
7	145
119	145
60	145
22	145
171	145
23	145
141	145
65	145
397	145
142	145
398	145
114	145
306	145
122	145
123	145
175	145
9	145
10	145
18	145
68	145
69	145
166	145
26	145
144	145
19	145
12	145
13	145
28	145
216	145
29	145
145	145
181	145
31	145
281	145
71	145
176	145
36	145
73	145
158	145
75	145
220	145
38	145
42	145
150	145
308	145
20	145
43	145
222	145
14	145
44	145
223	145
224	145
46	145
125	145
225	145
126	145
48	145
149	145
78	145
5	145
154	145
191	145
230	145
199	145
231	145
79	145
81	145
50	145
399	145
364	145
400	145
313	145
201	145
177	145
401	145
86	145
88	145
242	145
132	145
183	145
247	145
252	145
94	145
294	145
178	145
136	145
359	145
186	145
200	145
106	145
385	145
360	145
148	145
55	145
57	145
113	145
14	146
88	146
22	147
120	147
140	147
23	147
141	147
65	147
142	147
25	147
165	147
123	147
9	147
10	147
68	147
166	147
27	147
124	147
13	147
28	147
216	147
29	147
181	147
30	147
31	147
357	147
71	147
72	147
36	147
2	147
73	147
38	147
41	147
43	147
222	147
14	147
358	147
110	147
45	147
223	147
46	147
125	147
225	147
227	147
49	147
77	147
78	147
191	147
230	147
199	147
231	147
79	147
156	147
50	147
201	147
130	147
88	147
242	147
192	147
194	147
131	147
195	147
139	147
252	147
116	147
295	147
402	147
403	147
106	147
148	147
202	147
56	147
280	147
404	148
18	149
70	149
19	149
37	149
38	149
52	149
97	150
179	150
262	150
263	150
264	150
265	150
266	150
196	150
331	150
382	150
383	150
268	150
19	151
14	152
405	153
133	153
184	153
158	154
14	154
157	155
9	155
69	155
83	155
89	155
406	155
407	155
204	156
2	156
167	156
224	156
51	156
146	156
138	157
204	158
7	159
117	159
118	159
119	159
59	159
162	159
163	159
164	159
109	159
60	159
140	159
15	159
1	159
65	159
302	159
114	159
305	159
16	159
165	159
8	159
175	159
9	159
10	159
68	159
19	159
12	159
216	159
29	159
181	159
71	159
72	159
34	159
36	159
167	159
39	159
40	159
41	159
42	159
14	159
358	159
46	159
47	159
49	159
78	159
154	159
191	159
230	159
199	159
231	159
282	159
283	159
50	159
88	159
160	159
131	159
294	159
136	159
3	159
106	159
107	159
360	159
148	159
57	159
113	159
280	160
15	161
16	161
36	161
149	161
80	161
14	162
168	162
227	162
77	162
7	163
117	163
118	163
119	163
59	163
162	163
120	163
140	163
23	163
15	163
1	163
24	163
180	163
114	163
305	163
121	163
16	163
17	163
25	163
408	163
123	163
175	163
10	163
69	163
11	163
19	163
124	163
13	163
28	163
216	163
30	163
345	163
71	163
72	163
33	163
36	163
2	163
138	163
219	163
158	163
75	163
39	163
41	163
42	163
308	163
14	163
44	163
358	163
182	163
45	163
310	163
223	163
224	163
47	163
168	163
126	163
227	163
149	163
49	163
77	163
127	163
173	163
374	163
229	163
5	163
6	163
409	163
191	163
230	163
199	163
79	163
80	163
81	163
156	163
364	163
234	163
380	163
314	163
238	163
239	163
86	163
51	163
146	163
240	163
241	163
242	163
193	163
194	163
379	163
183	163
115	163
246	163
135	163
52	163
185	163
94	163
362	163
169	163
3	163
323	163
410	163
326	163
327	163
259	163
265	163
266	163
267	163
196	163
331	163
382	163
383	163
268	163
411	163
412	163
269	163
333	163
104	163
55	163
202	163
343	163
8	164
30	164
31	164
37	164
38	164
39	164
52	164
280	164
135	165
28	166
71	166
158	166
75	166
43	166
55	166
65	167
28	167
71	167
34	167
158	167
75	167
43	167
55	167
204	168
118	169
60	169
22	169
120	169
15	169
204	169
1	169
121	169
8	169
18	169
11	169
12	169
216	169
29	169
71	169
72	169
37	169
38	169
39	169
46	169
126	169
48	169
5	169
84	169
193	169
194	169
413	169
414	169
336	169
415	169
204	170
117	171
15	171
416	171
204	171
175	171
166	171
19	171
13	171
2	171
73	171
138	171
43	171
14	171
168	171
227	171
77	171
173	171
5	171
6	171
154	171
79	171
80	171
81	171
155	171
88	171
184	171
417	171
53	171
136	171
275	171
204	172
24	173
9	173
10	173
124	173
30	173
138	173
219	173
225	173
127	173
86	173
193	173
134	173
1	174
10	174
69	174
11	174
219	174
110	174
321	174
46	175
125	175
60	176
19	176
14	176
311	176
46	176
125	176
47	176
5	176
148	176
148	177
65	178
18	178
11	178
127	178
115	178
65	179
121	179
30	179
7	180
22	180
120	180
142	180
19	180
13	180
28	180
30	180
31	180
71	180
158	180
75	180
42	180
43	180
14	180
227	180
148	180
55	180
280	180
388	181
418	181
208	181
185	181
419	181
57	181
65	182
18	182
11	182
37	182
39	182
110	182
224	182
51	182
46	183
204	184
316	184
59	185
21	185
15	185
204	185
16	185
17	185
10	185
11	185
19	185
28	185
41	185
20	185
43	185
14	185
173	185
177	185
135	185
112	185
340	185
7	186
117	186
118	186
119	186
59	186
162	186
163	186
164	186
15	186
16	186
17	186
175	186
19	186
150	186
308	186
14	186
46	186
168	186
149	186
49	186
343	186
16	187
17	187
79	187
80	187
14	188
10	189
204	190
67	190
68	190
216	190
146	190
90	190
152	190
258	190
7	191
117	191
118	191
119	191
59	191
162	191
163	191
164	191
420	191
24	191
172	191
121	191
18	191
19	191
216	191
29	191
14	191
44	191
76	191
46	191
125	191
126	191
227	191
5	191
85	191
421	191
22	192
19	192
75	192
14	192
225	192
273	192
118	193
18	193
5	193
154	193
122	194
19	195
51	196
146	196
5	197
257	197
24	198
19	198
12	198
216	198
14	198
44	198
168	198
6	198
80	198
234	198
116	198
362	198
44	199
2	200
281	201
24	202
19	202
5	202
6	202
154	202
83	202
44	203
140	204
175	204
124	204
41	204
358	204
364	204
8	205
12	205
33	205
39	205
14	205
45	205
126	205
120	206
15	206
65	206
16	206
143	206
10	206
19	206
13	206
40	206
42	206
150	206
222	206
14	206
227	206
50	206
88	206
131	206
91	206
422	206
174	206
178	206
423	206
200	206
56	206
118	207
120	207
122	207
37	207
311	207
160	207
424	207
320	207
56	207
50	208
14	209
1	210
65	210
165	210
9	210
11	210
12	210
13	210
28	210
216	210
71	210
73	210
138	210
219	210
158	210
75	210
43	210
14	210
77	210
50	210
425	210
238	210
88	210
91	210
95	210
151	210
255	210
426	210
427	210
190	210
148	210
55	210
125	211
65	212
175	212
19	212
12	212
13	212
28	212
71	212
158	212
75	212
43	212
55	212
65	213
30	213
270	213
46	214
88	215
21	216
120	216
140	216
65	216
114	216
18	216
68	216
69	216
26	216
19	216
12	216
124	216
13	216
28	216
216	216
29	216
145	216
217	216
71	216
36	216
73	216
158	216
75	216
150	216
43	216
14	216
224	216
46	216
125	216
47	216
126	216
227	216
78	216
5	216
6	216
154	216
86	216
88	216
51	216
146	216
428	216
104	216
55	216
143	217
19	217
216	217
182	217
79	217
50	217
177	217
429	217
139	217
252	217
348	217
430	217
338	217
190	217
65	218
114	218
305	218
165	218
28	218
71	218
158	218
75	218
43	218
168	218
364	218
55	218
7	219
117	219
118	219
119	219
59	219
162	219
163	219
164	219
109	219
171	219
65	219
24	219
172	219
175	219
9	219
10	219
18	219
11	219
405	219
19	219
12	219
124	219
28	219
216	219
29	219
145	219
181	219
71	219
176	219
34	219
2	219
73	219
219	219
158	219
75	219
40	219
43	219
76	219
46	219
125	219
47	219
225	219
227	219
48	219
149	219
77	219
229	219
5	219
6	219
81	219
431	219
400	219
346	219
86	219
88	219
51	219
316	219
115	219
135	219
147	219
407	219
190	219
55	219
343	219
171	220
5	220
6	220
79	220
65	221
216	221
29	221
181	221
47	221
88	221
51	221
146	221
175	222
19	222
13	222
28	222
71	222
158	222
75	222
40	222
42	222
43	222
201	222
252	222
190	222
432	222
55	222
50	223
65	224
18	224
19	224
40	224
14	224
49	224
78	224
204	225
117	226
163	226
9	226
19	226
16	227
29	227
138	227
37	227
38	227
14	227
110	227
46	227
125	227
5	227
6	227
154	227
258	227
433	227
434	227
354	227
189	227
256	228
204	229
12	229
5	229
6	229
182	230
204	231
124	231
13	231
35	231
46	231
117	232
164	232
23	232
204	232
17	232
70	232
37	232
14	232
44	232
47	232
227	232
5	232
79	232
146	232
193	232
131	232
178	232
273	232
16	233
120	234
59	235
65	235
142	235
175	235
158	235
222	235
156	235
435	235
202	235
7	236
117	236
118	236
119	236
59	236
162	236
163	236
164	236
109	236
60	236
21	236
203	236
22	236
140	236
23	236
15	236
141	236
1	236
65	236
24	236
172	236
142	236
436	236
121	236
16	236
17	236
306	236
25	236
210	236
408	236
122	236
165	236
157	236
175	236
9	236
10	236
18	236
68	236
69	236
11	236
19	236
28	236
216	236
29	236
145	236
30	236
31	236
357	236
345	236
71	236
72	236
32	236
33	236
176	236
2	236
167	236
4	236
138	236
219	236
158	236
75	236
37	236
38	236
39	236
40	236
42	236
150	236
43	236
14	236
44	236
182	236
110	236
310	236
373	236
223	236
76	236
224	236
46	236
125	236
47	236
225	236
168	236
227	236
48	236
149	236
49	236
77	236
78	236
5	236
6	236
154	236
128	236
79	236
80	236
81	236
155	236
156	236
50	236
364	236
201	236
314	236
130	236
84	236
85	236
421	236
88	236
51	236
146	236
240	236
241	236
131	236
132	236
183	236
178	236
437	236
362	236
169	236
3	236
438	236
258	236
268	236
295	236
349	236
273	236
275	236
106	236
148	236
55	236
56	236
57	236
280	236
343	236
60	237
65	237
24	237
8	237
175	237
10	237
18	237
19	237
28	237
216	237
33	237
75	237
37	237
38	237
39	237
42	237
43	237
14	237
225	237
6	237
79	237
50	237
439	237
52	237
440	237
298	238
18	238
4	238
192	238
246	238
275	238
190	238
7	239
59	239
305	239
306	239
175	239
18	239
11	239
281	239
357	239
36	239
167	239
4	239
39	239
20	239
44	239
47	239
168	239
173	239
79	239
155	239
83	239
159	239
240	239
241	239
246	239
93	239
111	239
178	239
362	239
323	239
260	239
261	239
330	239
365	239
441	239
426	239
414	239
387	239
442	239
443	239
336	239
271	239
444	239
337	239
338	239
367	239
273	239
340	239
275	239
445	239
446	239
341	239
447	239
448	239
190	239
449	239
113	239
60	240
204	240
141	240
1	240
24	240
17	240
25	240
210	240
165	240
123	240
18	240
11	240
19	240
12	240
13	240
28	240
216	240
281	240
71	240
72	240
158	240
75	240
37	240
38	240
39	240
40	240
43	240
222	240
14	240
44	240
223	240
227	240
149	240
154	240
86	240
87	240
160	240
178	240
3	240
330	240
186	240
187	240
273	240
200	240
55	240
202	240
9	241
10	241
18	241
11	241
19	241
12	241
13	241
28	241
216	241
71	241
34	241
36	241
138	241
158	241
75	241
43	241
14	241
110	241
224	241
49	241
5	241
6	241
154	241
156	241
88	241
148	241
55	241
19	242
77	242
180	243
19	243
39	243
14	243
46	243
47	243
88	243
60	244
19	244
28	244
71	244
158	244
75	244
43	244
55	244
12	245
13	245
28	245
71	245
158	245
75	245
43	245
222	245
149	245
55	245
70	246
19	246
14	246
7	247
117	247
118	247
119	247
59	247
162	247
163	247
164	247
46	247
125	247
343	247
60	248
65	248
28	248
216	248
71	248
158	248
75	248
43	248
149	248
49	248
55	248
13	249
47	249
11	250
46	250
125	250
47	250
183	251
186	251
22	252
171	252
23	252
141	252
1	252
65	252
24	252
172	252
25	252
210	252
9	252
143	252
10	252
18	252
69	252
144	252
28	252
29	252
30	252
31	252
345	252
71	252
176	252
34	252
219	252
158	252
75	252
40	252
43	252
14	252
223	252
76	252
47	252
225	252
230	252
231	252
79	252
50	252
400	252
84	252
421	252
88	252
315	252
194	252
132	252
134	252
318	252
195	252
244	252
94	252
116	252
362	252
255	252
359	252
327	252
186	252
390	252
148	252
55	252
202	252
450	252
280	252
7	253
117	253
118	253
119	253
59	253
162	253
163	253
164	253
21	253
22	253
120	253
140	253
15	253
204	253
141	253
301	253
1	253
65	253
24	253
372	253
16	253
210	253
122	253
165	253
8	253
175	253
9	253
10	253
18	253
68	253
69	253
166	253
26	253
144	253
19	253
12	253
124	253
13	253
28	253
216	253
30	253
31	253
345	253
71	253
72	253
32	253
176	253
34	253
35	253
36	253
2	253
138	253
158	253
75	253
37	253
38	253
39	253
40	253
41	253
42	253
43	253
222	253
14	253
44	253
358	253
110	253
45	253
310	253
311	253
223	253
76	253
224	253
46	253
125	253
126	253
48	253
149	253
78	253
173	253
5	253
